image,image features
1000268201_693b08cb0e.jpg,"tensor([0.3499, 0.5813, 0.4715,  ..., 0.3242, 0.4582, 0.3062])"
1001773457_577c3a7d70.jpg,"tensor([0.3682, 0.5523, 0.4918,  ..., 0.3427, 0.4460, 0.2807])"
1002674143_1b742ab4b8.jpg,"tensor([0.3637, 0.5561, 0.5322,  ..., 0.3519, 0.5220, 0.3880])"
1003163366_44323f5815.jpg,"tensor([0.3887, 0.4887, 0.5246,  ..., 0.3431, 0.4112, 0.3787])"
1007129816_e794419615.jpg,"tensor([0.3764, 0.6408, 0.5735,  ..., 0.3340, 0.4553, 0.3001])"
1007320043_627395c3d8.jpg,"tensor([0.3465, 0.5444, 0.5539,  ..., 0.3075, 0.4695, 0.3345])"
1009434119_febe49276a.jpg,"tensor([0.3321, 0.4948, 0.4693,  ..., 0.3363, 0.4486, 0.3251])"
1012212859_01547e3f17.jpg,"tensor([0.3957, 0.4854, 0.5001,  ..., 0.3116, 0.4612, 0.2687])"
1015118661_980735411b.jpg,"tensor([0.3913, 0.4817, 0.5226,  ..., 0.3399, 0.4740, 0.2836])"
1015584366_dfcec3c85a.jpg,"tensor([0.3514, 0.5553, 0.4458,  ..., 0.3028, 0.5058, 0.3319])"
101654506_8eb26cfb60.jpg,"tensor([0.4078, 0.5201, 0.5015,  ..., 0.3222, 0.3946, 0.3414])"
101669240_b2d3e7f17b.jpg,"tensor([0.3389, 0.5920, 0.4910,  ..., 0.3117, 0.4745, 0.3603])"
1016887272_03199f49c4.jpg,"tensor([0.3808, 0.5272, 0.4609,  ..., 0.3428, 0.4503, 0.3203])"
1019077836_6fc9b15408.jpg,"tensor([0.3384, 0.5206, 0.4469,  ..., 0.3319, 0.4354, 0.3044])"
1019604187_d087bf9a5f.jpg,"tensor([0.4079, 0.5541, 0.4852,  ..., 0.3295, 0.4721, 0.3210])"
1020651753_06077ec457.jpg,"tensor([0.3216, 0.5610, 0.4673,  ..., 0.2956, 0.4110, 0.3453])"
1022454332_6af2c1449a.jpg,"tensor([0.4058, 0.5692, 0.5013,  ..., 0.3056, 0.4351, 0.3288])"
1022454428_b6b660a67b.jpg,"tensor([0.3923, 0.5557, 0.4430,  ..., 0.3586, 0.4659, 0.3648])"
1022975728_75515238d8.jpg,"tensor([0.3924, 0.5103, 0.4723,  ..., 0.3285, 0.4477, 0.3309])"
102351840_323e3de834.jpg,"tensor([0.3680, 0.5135, 0.5053,  ..., 0.3544, 0.4679, 0.3577])"
1024138940_f1fefbdce1.jpg,"tensor([0.3855, 0.5520, 0.5212,  ..., 0.3214, 0.4481, 0.3234])"
102455176_5f8ead62d5.jpg,"tensor([0.3779, 0.5377, 0.4318,  ..., 0.3078, 0.3944, 0.3687])"
1026685415_0431cbf574.jpg,"tensor([0.3411, 0.5667, 0.4774,  ..., 0.3605, 0.4515, 0.2993])"
1028205764_7e8df9a2ea.jpg,"tensor([0.3718, 0.5777, 0.4745,  ..., 0.3473, 0.4517, 0.3896])"
1030985833_b0902ea560.jpg,"tensor([0.3793, 0.5251, 0.5088,  ..., 0.3631, 0.4147, 0.3449])"
103106960_e8a41d64f8.jpg,"tensor([0.3881, 0.6165, 0.5273,  ..., 0.3241, 0.4371, 0.3384])"
103195344_5d2dc613a3.jpg,"tensor([0.3661, 0.5599, 0.4272,  ..., 0.3564, 0.3915, 0.3220])"
103205630_682ca7285b.jpg,"tensor([0.3547, 0.5428, 0.4952,  ..., 0.3494, 0.4806, 0.3449])"
1032122270_ea6f0beedb.jpg,"tensor([0.3543, 0.5579, 0.4921,  ..., 0.3102, 0.4331, 0.3393])"
1032460886_4a598ed535.jpg,"tensor([0.3810, 0.5253, 0.4541,  ..., 0.3552, 0.4306, 0.2723])"
1034276567_49bb87c51c.jpg,"tensor([0.3457, 0.5444, 0.5483,  ..., 0.3604, 0.4756, 0.3337])"
104136873_5b5d41be75.jpg,"tensor([0.3717, 0.5064, 0.5023,  ..., 0.3041, 0.4340, 0.3448])"
1042020065_fb3d3ba5ba.jpg,"tensor([0.3858, 0.5309, 0.5070,  ..., 0.3750, 0.5165, 0.3430])"
1042590306_95dea0916c.jpg,"tensor([0.3581, 0.5866, 0.5331,  ..., 0.3293, 0.4717, 0.3155])"
1045521051_108ebc19be.jpg,"tensor([0.3393, 0.5435, 0.5223,  ..., 0.3502, 0.4591, 0.3136])"
1048710776_bb5b0a5c7c.jpg,"tensor([0.3885, 0.5397, 0.5125,  ..., 0.3239, 0.4255, 0.3104])"
1052358063_eae6744153.jpg,"tensor([0.3577, 0.5911, 0.5120,  ..., 0.3177, 0.4333, 0.3034])"
105342180_4d4a40b47f.jpg,"tensor([0.3654, 0.5879, 0.4730,  ..., 0.3501, 0.4679, 0.3413])"
1053804096_ad278b25f1.jpg,"tensor([0.3512, 0.5430, 0.5187,  ..., 0.3412, 0.4164, 0.3674])"
1055623002_8195a43714.jpg,"tensor([0.3361, 0.5122, 0.5305,  ..., 0.3427, 0.4552, 0.2936])"
1055753357_4fa3d8d693.jpg,"tensor([0.3263, 0.5250, 0.4601,  ..., 0.3037, 0.4149, 0.3418])"
1056249424_ef2a2e041c.jpg,"tensor([0.3281, 0.5438, 0.5072,  ..., 0.3565, 0.4211, 0.3083])"
1056338697_4f7d7ce270.jpg,"tensor([0.3714, 0.5150, 0.5070,  ..., 0.3295, 0.4490, 0.3197])"
1056359656_662cee0814.jpg,"tensor([0.3509, 0.5579, 0.5005,  ..., 0.3155, 0.4487, 0.3492])"
1056873310_49c665eb22.jpg,"tensor([0.3541, 0.5436, 0.4766,  ..., 0.3164, 0.4592, 0.3347])"
1057089366_ca83da0877.jpg,"tensor([0.3681, 0.5905, 0.4529,  ..., 0.3295, 0.4146, 0.3198])"
1057210460_09c6f4c6c1.jpg,"tensor([0.3389, 0.5522, 0.4872,  ..., 0.3007, 0.4405, 0.3039])"
1057251835_6ded4ada9c.jpg,"tensor([0.3586, 0.4921, 0.4939,  ..., 0.3259, 0.4333, 0.3138])"
106490881_5a2dd9b7bd.jpg,"tensor([0.3520, 0.5609, 0.4893,  ..., 0.3110, 0.4767, 0.3191])"
106514190_bae200f463.jpg,"tensor([0.3505, 0.5591, 0.4955,  ..., 0.2994, 0.4507, 0.3993])"
1067180831_a59dc64344.jpg,"tensor([0.3728, 0.5479, 0.5336,  ..., 0.3241, 0.4411, 0.3173])"
1067675215_7336a694d6.jpg,"tensor([0.3503, 0.5655, 0.4777,  ..., 0.3261, 0.4154, 0.3105])"
1067790824_f3cc97239b.jpg,"tensor([0.3470, 0.4871, 0.4643,  ..., 0.3098, 0.4552, 0.3423])"
1072153132_53d2bb1b60.jpg,"tensor([0.3272, 0.5350, 0.4762,  ..., 0.3032, 0.4592, 0.3118])"
107318069_e9f2ef32de.jpg,"tensor([0.3581, 0.5694, 0.4832,  ..., 0.3605, 0.4276, 0.3270])"
1075716537_62105738b4.jpg,"tensor([0.4076, 0.5372, 0.4621,  ..., 0.3278, 0.4575, 0.3079])"
107582366_d86f2d3347.jpg,"tensor([0.3854, 0.5674, 0.4564,  ..., 0.3268, 0.4870, 0.3220])"
1075867198_27ca2e7efe.jpg,"tensor([0.3889, 0.5155, 0.4887,  ..., 0.3321, 0.4735, 0.3315])"
1075881101_d55c46bece.jpg,"tensor([0.3216, 0.5110, 0.4875,  ..., 0.3205, 0.5396, 0.3564])"
1077546505_a4f6c4daa9.jpg,"tensor([0.4003, 0.5044, 0.5417,  ..., 0.3188, 0.4363, 0.3087])"
1077931201_1e0bb83105.jpg,"tensor([0.3783, 0.4847, 0.4600,  ..., 0.3012, 0.4512, 0.3136])"
1079274291_9aaf896cc1.jpg,"tensor([0.3506, 0.6169, 0.4680,  ..., 0.2919, 0.4389, 0.3096])"
10815824_2997e03d76.jpg,"tensor([0.3353, 0.5388, 0.4904,  ..., 0.3235, 0.4441, 0.3199])"
1082252566_8c79beef93.jpg,"tensor([0.3897, 0.5585, 0.5254,  ..., 0.3280, 0.4160, 0.3371])"
1082379191_ec1e53f996.jpg,"tensor([0.3769, 0.6152, 0.4791,  ..., 0.3603, 0.4719, 0.3573])"
1084040636_97d9633581.jpg,"tensor([0.3523, 0.5046, 0.4543,  ..., 0.3538, 0.4837, 0.3059])"
1084104085_3b06223afe.jpg,"tensor([0.3832, 0.6027, 0.5582,  ..., 0.3601, 0.4597, 0.3435])"
1087168168_70280d024a.jpg,"tensor([0.4289, 0.4843, 0.5730,  ..., 0.3414, 0.4487, 0.3698])"
1087539207_9f77ab3aaf.jpg,"tensor([0.3890, 0.4893, 0.4704,  ..., 0.3527, 0.4805, 0.3484])"
1088767354_2acee738cf.jpg,"tensor([0.3573, 0.5707, 0.5068,  ..., 0.3279, 0.4727, 0.3009])"
108898978_7713be88fc.jpg,"tensor([0.3478, 0.5074, 0.5061,  ..., 0.3236, 0.4607, 0.3714])"
108899015_bf36131a57.jpg,"tensor([0.3504, 0.5646, 0.4717,  ..., 0.3420, 0.4236, 0.3517])"
1089181217_ee1167f7af.jpg,"tensor([0.3438, 0.5447, 0.4445,  ..., 0.3441, 0.4317, 0.3482])"
1089755335_0bfbfd30e6.jpg,"tensor([0.3797, 0.5853, 0.5029,  ..., 0.2799, 0.4383, 0.3471])"
