image,image features
1000268201_693b08cb0e.jpg,"tensor([0.0000e+00, 4.1305e-04, 0.0000e+00,  ..., 0.0000e+00, 0.0000e+00,
        2.8977e+00])"
1001773457_577c3a7d70.jpg,"tensor([0.0124, 0.0000, 0.0000,  ..., 0.0037, 0.0222, 0.0000])"
1002674143_1b742ab4b8.jpg,"tensor([0.1320, 0.0000, 0.0506,  ..., 0.3694, 0.2324, 0.1842])"
1003163366_44323f5815.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.3053, 0.0900, 0.1101])"
1007129816_e794419615.jpg,"tensor([5.0907e-02, 0.0000e+00, 6.2550e-05,  ..., 6.2210e-01, 9.2437e-02,
        4.0912e-02])"
1007320043_627395c3d8.jpg,"tensor([0.0000, 0.0000, 0.0075,  ..., 0.0000, 0.0000, 0.1913])"
1009434119_febe49276a.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1012212859_01547e3f17.jpg,"tensor([0.0162, 0.0097, 0.0000,  ..., 0.0000, 0.0000, 0.1523])"
1015118661_980735411b.jpg,"tensor([0.1647, 0.0000, 1.7215,  ..., 0.0000, 0.1917, 0.1195])"
1015584366_dfcec3c85a.jpg,"tensor([0.0330, 0.0000, 0.2025,  ..., 0.0000, 0.0000, 0.0000])"
101654506_8eb26cfb60.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
101669240_b2d3e7f17b.jpg,"tensor([0.0160, 0.0155, 0.0000,  ..., 0.0626, 0.0000, 0.0061])"
1016887272_03199f49c4.jpg,"tensor([0.5706, 0.0000, 0.7089,  ..., 0.0000, 0.0000, 0.1407])"
1019077836_6fc9b15408.jpg,"tensor([0.1489, 0.0000, 0.4510,  ..., 0.1207, 0.0000, 0.0000])"
1019604187_d087bf9a5f.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0590, 0.0520, 0.0000])"
1020651753_06077ec457.jpg,"tensor([0.0151, 0.0000, 0.0310,  ..., 0.0139, 0.0142, 0.0496])"
1022454332_6af2c1449a.jpg,"tensor([0.0513, 0.0000, 1.2328,  ..., 0.0000, 0.0000, 0.0000])"
1022454428_b6b660a67b.jpg,"tensor([0.0275, 0.0000, 0.4188,  ..., 0.1153, 0.3200, 0.1093])"
1022975728_75515238d8.jpg,"tensor([0.0074, 0.0000, 0.0000,  ..., 0.0000, 0.0000, 0.0134])"
102351840_323e3de834.jpg,"tensor([0.0495, 0.1334, 0.1020,  ..., 0.1474, 0.0146, 0.0000])"
1024138940_f1fefbdce1.jpg,"tensor([0.0000, 0.0057, 0.0000,  ..., 0.0124, 0.0000, 0.0953])"
102455176_5f8ead62d5.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1026685415_0431cbf574.jpg,"tensor([0.0000, 0.0111, 0.0000,  ..., 0.0000, 0.0000, 0.0000])"
1028205764_7e8df9a2ea.jpg,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
1030985833_b0902ea560.jpg,"tensor([0.0078, 0.0000, 1.1155,  ..., 0.0251, 0.0000, 0.0000])"
103106960_e8a41d64f8.jpg,"tensor([0.1760, 0.0969, 0.0000,  ..., 0.0000, 0.2586, 0.0300])"
103195344_5d2dc613a3.jpg,"tensor([0.4988, 0.0000, 0.0398,  ..., 0.0000, 0.0000, 0.0000])"
103205630_682ca7285b.jpg,"tensor([0.0089, 1.0866, 0.0334,  ..., 0.1533, 0.0000, 0.0000])"
1032122270_ea6f0beedb.jpg,"tensor([0.0000, 0.0228, 0.3545,  ..., 0.0000, 0.0000, 0.0000])"
1032460886_4a598ed535.jpg,"tensor([0.3994, 0.0000, 0.4111,  ..., 0.1248, 0.0481, 0.0114])"
1034276567_49bb87c51c.jpg,"tensor([0.2152, 0.0163, 0.4613,  ..., 0.0000, 0.0015, 0.1052])"
104136873_5b5d41be75.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.4091, 0.0000, 0.0000])"
1042020065_fb3d3ba5ba.jpg,"tensor([0.2552, 0.0088, 0.2252,  ..., 0.0780, 0.2279, 0.2376])"
1042590306_95dea0916c.jpg,"tensor([0.2617, 0.0073, 0.9527,  ..., 0.0000, 0.0774, 0.1966])"
1045521051_108ebc19be.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 1.4682, 0.0000, 0.1596])"
1048710776_bb5b0a5c7c.jpg,"tensor([0.1310, 0.0000, 1.5599,  ..., 0.0370, 0.0000, 0.0000])"
1052358063_eae6744153.jpg,"tensor([0.0000, 0.0000, 0.1942,  ..., 0.0536, 0.7372, 0.4758])"
105342180_4d4a40b47f.jpg,"tensor([0.0000, 0.0000, 0.1468,  ..., 0.0000, 0.0000, 0.0000])"
1053804096_ad278b25f1.jpg,"tensor([0.0000, 0.0000, 0.4815,  ..., 0.0057, 0.0623, 0.0000])"
1055623002_8195a43714.jpg,"tensor([0.0055, 0.0245, 0.0437,  ..., 0.0000, 0.0087, 1.4144])"
1055753357_4fa3d8d693.jpg,"tensor([0.0000, 0.0000, 0.0164,  ..., 0.0000, 0.0008, 0.4698])"
1056249424_ef2a2e041c.jpg,"tensor([0.0748, 0.0357, 0.4369,  ..., 0.0000, 0.0551, 0.0000])"
1056338697_4f7d7ce270.jpg,"tensor([0.0367, 0.0000, 0.5745,  ..., 0.0445, 0.0353, 0.0406])"
1056359656_662cee0814.jpg,"tensor([0.0048, 0.0000, 0.0000,  ..., 0.6230, 0.6125, 0.2868])"
1056873310_49c665eb22.jpg,"tensor([0.0000, 0.0190, 0.8151,  ..., 0.0000, 0.0000, 0.0000])"
1057089366_ca83da0877.jpg,"tensor([0.2183, 0.0075, 1.0375,  ..., 0.0511, 0.0000, 0.0000])"
1057210460_09c6f4c6c1.jpg,"tensor([0.0000, 0.0000, 0.0000,  ..., 0.0000, 0.5940, 0.2253])"
